credit_score,income,loan_amount,loan_term,employment_status,property_value,loan_purpose,down_payment,residence_type,monthly_debt,fraud
783,59818.76,204517.82,30,unemployed,213665.26,home_improvement,45308.32,secondary,962.8048846006325,0
776,60842.7,228934.5,10,self-employed,286000.81,home_improvement,19998.79,investment,983.0058711578449,0
779,41647.71,164214.74,25,self-employed,227331.23,refinance,44571.09,investment,1084.3680349415754,0
682,43485.08,138923.19,15,employed,417152.73,home_improvement,49248.95,investment,1308.6811273836022,0
759,61943.32,190356.13,15,employed,352399.33,refinance,26617.93,secondary,389.590638626736,0
814,31569.27,194461.04,15,employed,289778.67,refinance,29775.33,investment,940.7599566128912,0
841,54625.56,180280.75,25,self-employed,163228.16,purchase,18927.89,secondary,501.5186173280888,0
624,45205.75,194769.96,10,unemployed,306054.56,purchase,24548.99,investment,1418.2085153296377,0
849,63347.25,168773.4,30,self-employed,391108.57,purchase,27107.89,primary,318.62580590272273,0
789,56028.14,198725.99,15,unemployed,201869.01,refinance,33206.61,investment,695.7303207213683,0
827,60675.05,85524.5,25,self-employed,283096.59,refinance,38212.6,investment,1418.6188824959966,0
765,63558.99,245649.92,30,self-employed,262038.92,refinance,31009.81,primary,2014.3984773782886,0
822,9591.39,187829.57,15,employed,216872.0,refinance,21886.56,secondary,107.85267434732917,0
831,62614.01,214326.6,15,employed,350761.26,refinance,16559.05,primary,1052.6059045793404,0
607,46831.63,160418.59,10,unemployed,244394.6,purchase,11814.16,secondary,1190.2960740555325,0
748,53080.69,212097.17,15,unemployed,312465.93,purchase,32377.91,investment,1593.402983152556,0
847,56635.74,189092.9,30,employed,109181.28,refinance,42452.8,investment,613.3305743688348,0
827,26602.44,203878.65,15,employed,255126.72,home_improvement,13648.76,secondary,728.7317806404294,0
817,65381.14,169886.49,15,unemployed,414574.19,refinance,19237.56,investment,2173.814433678953,0
643,22257.26,181759.14,20,employed,281722.61,refinance,11438.86,primary,287.9997622553126,1
639,69795.18,177918.37,30,self-employed,492330.86,home_improvement,20088.49,secondary,1282.607234506389,0
795,63477.42,203767.59,20,employed,324960.69,purchase,32610.27,primary,656.510029691545,0
475,46658.3,264233.95,30,unemployed,261910.44,refinance,3469.6,investment,1821.2518769140604,1
780,49384.2,175166.0,25,unemployed,242803.77,refinance,21355.06,primary,1021.869765453897,0
602,41144.32,181001.12,25,unemployed,226062.8,refinance,17607.68,primary,665.2382478928637,0
667,57498.32,245224.46,25,employed,411806.15,refinance,47383.31,investment,1908.589600697246,0
644,74695.31,192696.19,30,employed,350295.55,home_improvement,28219.69,secondary,2459.446881116187,0
605,38898.98,191801.29,25,self-employed,244433.02,home_improvement,12735.79,investment,406.86366781087094,0
827,58903.94,190293.81,25,unemployed,216679.21,refinance,44396.55,primary,419.0087746129138,0
806,49796.32,215507.89,30,unemployed,306655.54,refinance,42116.33,primary,547.655339889574,0
617,71180.81,185373.99,10,employed,216050.6,purchase,39924.61,investment,445.67999386367194,0
773,38585.44,186611.84,20,self-employed,332944.32,purchase,34365.31,investment,581.9410815651082,0
748,63261.04,151915.34,10,employed,317902.87,home_improvement,25512.89,secondary,1210.4060045829158,0
603,55207.89,226419.65,20,employed,369681.03,purchase,36427.42,primary,487.36345914897583,0
832,67601.85,261168.82,25,unemployed,394787.48,purchase,11501.79,secondary,754.0829117991761,0
617,57561.13,198208.13,30,employed,367356.31,refinance,21334.89,secondary,1817.449902559757,0
784,47289.46,181705.93,10,unemployed,257767.05,home_improvement,48468.86,secondary,377.0765532642195,0
826,57061.16,251455.29,15,self-employed,290396.49,home_improvement,32694.43,investment,1473.3362924563592,0
779,54730.2,182245.74,15,self-employed,272666.96,refinance,13703.34,secondary,1024.168868625806,0
638,68267.18,207092.15,25,employed,168620.35,home_improvement,22110.25,investment,826.8907705863771,0
623,59060.54,137006.24,15,self-employed,156757.33,home_improvement,45556.52,secondary,1087.1913762030408,0
763,56140.69,214681.58,30,employed,331053.27,purchase,35930.87,primary,504.88598928571895,0
816,50987.83,183231.33,20,self-employed,297756.18,purchase,37693.16,secondary,1469.3247639081437,0
779,84672.13,190960.23,10,unemployed,361611.41,home_improvement,15401.35,primary,820.9864796145242,0
842,37393.48,134341.32,15,unemployed,216189.37,refinance,31484.88,secondary,1209.2028327566227,0
763,87485.42,187119.78,15,unemployed,290187.27,purchase,39083.96,secondary,508.09988634411695,0
675,43194.55,252048.5,30,unemployed,296695.27,purchase,45571.23,primary,1315.3910371556076,0
485,9439.73,220588.96,30,self-employed,205956.1,purchase,11221.91,primary,246.36966519956135,1
702,44291.13,157369.28,15,employed,247308.89,purchase,43971.96,primary,228.06271518551245,0
692,61361.69,255729.54,15,unemployed,389864.44,purchase,49220.64,investment,1255.5369703816032,0
658,52851.02,143477.06,30,employed,345883.3,home_improvement,42592.36,investment,618.5660311635863,0
630,56008.11,181659.06,10,employed,299837.71,purchase,35274.75,investment,721.0734876859993,0
680,38848.13,227596.11,15,unemployed,317345.88,home_improvement,29721.11,investment,1285.8908910298908,0
605,26342.67,212007.84,20,self-employed,148108.73,purchase,15983.78,primary,443.2276438390146,0
780,38112.07,160621.96,25,unemployed,296646.96,purchase,18605.71,investment,663.3274940146636,0
721,53670.49,131952.41,15,self-employed,344331.63,purchase,39129.92,secondary,940.3026821347181,0
657,56197.98,175520.47,20,employed,250321.01,purchase,37518.98,primary,680.1073361657081,0
703,55832.76,210753.69,10,unemployed,207073.41,refinance,20817.5,secondary,1095.1683494500637,0
766,73815.01,199587.59,25,employed,195021.72,home_improvement,26980.93,primary,2375.2548360955284,0
833,57028.82,200267.98,20,unemployed,334507.5,purchase,17270.07,secondary,1793.4760035016486,0
784,64700.37,198087.28,10,self-employed,312663.99,home_improvement,42693.79,investment,1051.0501441301344,0
797,77432.19,237281.95,30,self-employed,237675.71,home_improvement,48928.96,secondary,324.90486983075687,0
701,43900.08,212010.56,20,unemployed,280972.51,purchase,19315.86,primary,1350.8462950403095,0
641,36641.14,211495.57,25,self-employed,246394.14,refinance,10308.3,primary,1198.3278367216192,0
678,28931.81,216644.98,20,employed,281550.77,purchase,520.59,primary,774.3208585852241,1
612,40541.27,183888.84,30,unemployed,332132.52,home_improvement,27633.27,primary,787.9570371254707,0
727,47314.02,228574.67,20,self-employed,474617.75,home_improvement,12912.14,investment,700.4532002029634,0
744,60171.85,210188.78,25,employed,281630.98,purchase,48180.81,secondary,1829.7796733063633,0
646,50391.19,230084.42,25,employed,347136.73,purchase,41779.2,secondary,1584.0654169441325,0
838,42558.19,223340.5,10,employed,124465.89,refinance,13483.96,investment,240.76393327306977,0
724,46685.31,184742.19,10,employed,318572.42,purchase,31134.86,investment,1005.88805526943,0
611,46228.87,189252.61,20,self-employed,348105.91,refinance,16285.56,investment,828.9347086998816,0
830,72979.54,185814.77,30,employed,314878.5,home_improvement,25427.98,investment,1723.2774281212037,0
669,69563.2,213733.51,20,self-employed,293945.36,purchase,42746.22,primary,1144.5329573528759,0
639,80540.25,226924.6,15,self-employed,277899.55,purchase,11063.09,investment,1159.7183453642324,0
605,58665.73,215659.51,25,unemployed,248624.59,refinance,45351.11,primary,1635.7163133128988,0
637,65616.15,136735.28,30,unemployed,268688.93,home_improvement,28977.47,secondary,1474.157110572965,0
778,42848.23,208997.15,25,unemployed,330580.3,refinance,34896.1,primary,730.451158732789,0
758,59178.69,197597.46,15,unemployed,192879.12,purchase,37497.22,secondary,1508.829340137649,0
788,76098.04,212478.26,25,self-employed,234494.52,home_improvement,49065.25,secondary,2059.0911060665103,0
692,59090.36,151951.15,10,employed,286255.8,purchase,19895.55,secondary,1662.2991319462287,0
765,53009.46,167160.42,25,self-employed,293806.45,purchase,44242.35,secondary,1546.8522706418432,0
762,57856.99,221079.62,20,employed,275709.74,purchase,32539.17,secondary,1646.9970736734883,0
687,57972.18,231645.15,20,unemployed,380361.21,home_improvement,41362.85,investment,1028.195982064425,0
684,45108.51,207935.83,25,unemployed,204860.91,refinance,16053.37,investment,878.0362592828203,0
818,79166.86,195866.31,10,unemployed,262343.34,refinance,14767.76,primary,930.2479289815237,0
794,55293.26,279985.45,10,self-employed,263945.03,purchase,26203.26,secondary,1721.4952115321746,0
768,41318.93,201914.87,15,self-employed,314272.01,purchase,32054.71,investment,1002.6723302430722,0
791,61241.51,213731.94,10,self-employed,332668.78,refinance,26297.16,secondary,324.33437343757424,0
848,59614.12,217165.06,15,employed,249905.41,refinance,37050.07,investment,1571.7674384593724,0
745,55500.61,247628.54,25,self-employed,327384.41,refinance,25952.01,investment,667.1791272057105,0
826,58546.51,176239.16,20,unemployed,290218.02,purchase,35528.57,investment,1822.9214343590654,0
675,81993.86,190402.69,10,self-employed,280307.23,refinance,19105.93,secondary,1851.3389782396791,0
687,39449.02,193865.16,25,self-employed,406268.44,refinance,43609.07,secondary,1131.866839737168,0
849,54086.17,187508.0,10,unemployed,309804.9,refinance,30255.41,primary,932.6579322210298,0
773,63791.76,212081.13,10,unemployed,395028.17,refinance,24429.73,investment,761.9258963505608,0
652,40178.64,206088.65,10,unemployed,269633.21,refinance,41527.74,secondary,695.185235731909,0
779,20190.66,195851.57,15,self-employed,322663.55,home_improvement,42176.08,primary,299.33200019089304,0
682,49324.09,244224.54,25,employed,191731.22,home_improvement,28005.19,investment,1135.1901542115565,0
816,56850.13,162762.28,25,self-employed,251330.35,purchase,11882.56,secondary,1697.5804232031717,0
801,47468.96,188858.76,25,unemployed,185705.32,home_improvement,30750.47,primary,1157.4502146738257,0
717,81223.57,167985.73,20,unemployed,325003.19,refinance,15769.18,secondary,1662.7633958837885,0
605,39107.64,294948.41,25,employed,277363.73,refinance,20577.19,secondary,498.0671959296832,1
694,41371.77,262653.58,25,employed,240758.87,home_improvement,25526.44,investment,266.2361198959609,0
843,54517.78,158517.35,10,self-employed,229040.49,home_improvement,47157.63,primary,555.4141782963401,0
807,48583.04,226317.42,10,unemployed,273780.91,refinance,15979.08,secondary,537.2548928370173,0
604,54388.04,230001.53,15,self-employed,343498.21,purchase,45040.18,primary,736.5989910942841,0
672,43178.28,201100.84,30,employed,212123.58,purchase,43833.6,secondary,384.89619614422196,0
764,44886.27,200453.03,15,unemployed,323612.24,refinance,47932.51,primary,1016.3798042881529,0
784,63327.12,201934.42,30,unemployed,259943.24,refinance,31511.6,secondary,2009.6771697506922,0
343,48774.89,130996.51,15,self-employed,304593.25,home_improvement,6677.29,secondary,885.2068301640729,1
790,78318.87,115736.4,15,unemployed,316531.89,refinance,13739.87,secondary,2478.7928598821572,0
815,56211.64,227053.66,10,unemployed,206635.07,refinance,16486.63,secondary,1094.5827963283625,0
604,39983.01,204615.28,30,employed,453274.63,purchase,40088.58,secondary,1316.6858375851614,0
619,62850.22,191807.89,25,self-employed,292490.57,purchase,43153.79,primary,475.22180557240165,0
748,75260.77,191276.2,20,unemployed,322674.6,home_improvement,39443.41,secondary,1079.2105555049109,0
320,39493.09,129222.46,25,unemployed,276255.12,home_improvement,2098.07,investment,509.79715992564553,1
641,52545.94,139462.82,30,employed,381748.71,home_improvement,45745.05,investment,1505.1059710988804,0
849,81321.96,196025.81,30,unemployed,227013.39,refinance,24686.74,investment,1089.7076396926464,0
727,60689.49,195809.17,25,unemployed,274987.9,home_improvement,30681.2,investment,603.5667617268186,0
703,20483.32,211985.86,15,employed,376487.9,purchase,12607.02,secondary,166.18911521343264,0
682,52784.48,110988.73,10,unemployed,321362.36,purchase,25239.63,primary,357.36270435598027,0
767,46009.81,199689.2,30,unemployed,241724.56,purchase,45311.5,secondary,930.1369469419626,0
622,71690.1,226052.16,15,unemployed,246041.35,home_improvement,39048.85,primary,2264.731245255707,0
721,73437.28,231913.32,20,employed,313263.42,home_improvement,49672.88,secondary,906.2813313238844,0
704,72194.16,218535.53,10,self-employed,257297.72,purchase,19342.3,investment,984.9103803818427,0
690,68754.07,206880.91,10,unemployed,161153.48,purchase,36305.42,primary,2260.58007937087,0
790,65110.36,197490.53,25,unemployed,262868.47,home_improvement,42297.53,primary,850.1747459960452,0
793,56473.01,264563.54,25,employed,298846.64,home_improvement,42335.94,primary,1517.3327450431584,0
849,67375.39,226767.86,25,unemployed,303048.23,home_improvement,42354.51,secondary,738.6657291476031,0
538,23967.36,172578.2,20,self-employed,256426.77,purchase,1909.71,primary,262.4058109638064,1
680,20837.83,193935.07,30,employed,370582.26,purchase,10393.95,primary,186.56127739569087,0
676,48087.91,209086.15,25,unemployed,267656.05,purchase,19919.84,secondary,1414.3670983084849,0
634,36507.73,181141.69,10,unemployed,257577.51,home_improvement,18494.34,secondary,612.636681752315,0
770,51726.57,227233.0,15,employed,209968.09,refinance,48949.17,investment,1442.895521788287,0
736,69744.52,179391.53,15,unemployed,309114.73,home_improvement,30594.18,investment,291.91318817403976,0
808,43859.0,197030.76,30,employed,147805.97,purchase,38845.31,primary,1433.7019845123675,0
817,49296.03,151200.92,25,unemployed,278010.04,purchase,37740.72,investment,429.85404341377745,0
683,25215.42,168439.32,20,employed,366886.05,home_improvement,10193.42,secondary,592.5130078155746,0
791,50998.78,187902.38,20,self-employed,343976.8,home_improvement,37246.95,secondary,1447.478745225949,0
714,29176.53,206493.65,30,unemployed,134830.49,refinance,33977.65,secondary,700.8161098959038,0
603,65684.31,196665.57,10,self-employed,236739.87,purchase,46615.29,investment,1013.0417230663397,0
394,16250.41,184530.69,25,self-employed,312978.43,refinance,20712.04,primary,551.4868804442406,1
752,57503.98,194326.63,10,unemployed,326464.65,home_improvement,48297.61,secondary,487.78988258462414,0
636,63497.69,229218.18,25,employed,281371.07,purchase,30079.21,secondary,304.78210427033366,0
785,45395.79,209950.16,20,employed,314067.88,home_improvement,38530.6,primary,629.9580532094593,0
657,52391.69,200401.85,10,employed,157523.87,home_improvement,46552.93,secondary,1652.0327966805253,0
837,37391.0,172064.28,25,self-employed,291912.86,home_improvement,47061.51,investment,1154.4016245624482,0
752,27995.62,217543.38,15,unemployed,258207.51,refinance,40812.83,investment,242.50653749865643,0
624,57794.35,193052.76,15,unemployed,173183.11,purchase,15531.46,investment,580.3621674269533,0
677,54824.81,195244.17,25,self-employed,282214.45,refinance,44424.56,investment,984.6740560686206,0
620,76491.0,219675.23,20,employed,198216.07,home_improvement,11236.2,investment,1066.0626710191982,0
671,51662.92,238224.46,15,unemployed,351281.66,purchase,45513.76,primary,1090.12503289204,0
626,65161.1,214594.98,25,self-employed,266059.93,home_improvement,16153.33,investment,1107.1019487989645,0
656,87324.88,128184.23,10,unemployed,307874.16,purchase,30637.0,primary,2227.31156727131,0
803,68628.16,280250.53,25,unemployed,286956.19,home_improvement,17042.41,secondary,754.4438188617563,0
